row_id,AHCA Number (File Number),License Number,License Effective Date,License Expiration Date,Facility Type,Name,Street Address,Street Address Line 2,Street City,Street State,Street Zip,Street County,Phone,Mailing Address,Mailing Address Line 2,Mailing City,Mailing State,Mailing Zip,Mailing County,License Status,Owner,Owner Since,Admin/CEO,Licensed Beds,Profit Status,Web Address
USA-FL-62-All-62-AssistedLiving-962,11911005,6647,12/08/2016,12/07/2018,Assisted Living Facility,MIDWAY RETIREMENT RESIDENCE,93 SW 79 COURT,,MIAMI,FL,33144,Miami-Dade,(305) 266-1499,93 SW 79 COURT,,MIAMI,FL,33144,Miami-Dade,LICENSED,MIDWAY RETIREMENT RESIDENCE INC,01/01/1980,SUSANA GROISMAN,12,For-Profit,
USA-FL-62-All-62-AssistedLiving-963,11910067,6683,04/11/2017,04/10/2019,Assisted Living Facility,MIGDALIA'S ACLF,2302 NORTH LINCOLN AVENUE,,TAMPA,FL,33607,Hillsborough,(813) 879-6980,2302 N LINCOLN AVE,,TAMPA,FL,33607,Hillsborough,LICENSED,MIGDALIA GONZALEZ,05/13/2008,TAILEEN GONZALES,8,Not-For-Profit,
USA-FL-62-All-62-AssistedLiving-964,11966580,10758,12/05/2015,12/04/2017,Assisted Living Facility,MIGDY'S HOME CARE  INC.,10465 SW 158TH PL,,MIAMI,FL,33196-3188,Miami-Dade,(305) 408-4975,10465 SW 158TH PL,,MIAMI,FL,33196-3188,Miami-Dade,LICENSED,MIGDY'S HOME CARE  INC.,10/13/2005,REYNOL NIETO,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-965,11967732,11720,01/07/2016,01/06/2018,Assisted Living Facility,MILLER DRIVE & GALLOWAY FAMILY HOME INC,5920 SW 83 AVENUE,,MIAMI,FL,33143,Miami-Dade,(305) 761-4445,5920 SW 83 AVENUE,,MIAMI,FL,33143,Miami-Dade,LICENSED,MILLER DRIVE & GALLOWAY FAMILY HOME INC.,10/21/2009,FAUSTINO J FERNANDEZ,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-966,11911004,7463,02/09/2016,02/08/2018,Assisted Living Facility,MILLER HEIGHTS HOME,4930 SW 87 AVENUE,,MIAMI,FL,33165,Miami-Dade,(305) 598-7614,4930 SW 87 AVENUE,,MIAMI,FL,33165,Miami-Dade,LICENSED,MILLER HEIGHTS CORP,11/14/1997,YAIMA HERRERA,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-967,11911563,7498,06/11/2016,06/10/2018,Assisted Living Facility,MILLER RETIREMENT HOME,11265 SW 56TH ST,,MIAMI,FL,33165-6840,Miami-Dade,(305) 412-3633,11265 SW 56TH ST,,MIAMI,FL,33165-6840,Miami-Dade,LICENSED,MILLER RETIREMENT HOME  INC,03/13/2002,MARLENE FUENTES,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-968,11967452,11545,03/04/2017,03/03/2019,Assisted Living Facility,MILLIE HOME CARE CORP,17810 SW 137TH CT,,MIAMI,FL,33177-6400,Miami-Dade,(305) 232-9841,17810 SW 137TH CT,,MIAMI,FL,33177-6400,Miami-Dade,LICENSED,MILLIE HOME CARE CORP,12/17/2012,JORGE SOSA,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-969,11966772,10922,07/28/2016,07/27/2018,Assisted Living Facility,MIMAS MEADOW HOME LLC,10162 SW 143RD PL,,MIAMI,FL,33186-6987,Miami-Dade,(305) 218-0840,10162 SW 143RD PL,,MIAMI,FL,33186-6987,Miami-Dade,LICENSED,MIMAS MEADOW HOME LLC,08/02/2010,MARTHA MOREJON,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-970,11965588,9957,12/28/2016,12/27/2018,Assisted Living Facility,MIMI'S A.L.F.,1361 SW 142ND CT,,MIAMI,FL,33184-3225,Miami-Dade,(305) 225-5333,1361 SW 142ND CT,,MIAMI,FL,33184-3225,Miami-Dade,LICENSED,MIMI'S ALF,09/12/2000,NIURKA MOREJON,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-971,11911930,7838,06/10/2016,06/09/2018,Assisted Living Facility,MIMI'S ALF #II  INC.,10790 SW 43 TERRACE,,MIAMI,FL,33165,Miami-Dade,(305) 227-5438,10790 SW 43 TERRACE,,MIAMI,FL,33165,Miami-Dade,LICENSED,MIMI'S ALF,06/01/2002,NIURKA MOREJON,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-972,11967691,11704,12/06/2015,12/05/2017,Assisted Living Facility,MIRACLE ALF,8716 FOUNTAIN AVE,,TAMPA,FL,33615-2802,Hillsborough,(813) 966-5335,8716 FOUNTAIN AVE,,TAMPA,FL,33615-2802,Hillsborough,LICENSED,MIRACLE ALF INC.,12/06/2013,SERGIO SANCHEZ,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-973,11966825,10972,02/21/2017,02/20/2019,Assisted Living Facility,MIRAMAR SENIOR LIVING III,15342 SW 16TH TERRACE,,MIAMI,FL,33185,Miami-Dade,(305) 305-1275,15342 SW 16TH TERRACE,,MIAMI,FL,33185,Miami-Dade,LICENSED,MIRAMAR SENIOR LIVING III  INC.,11/16/2006,VINCENT J. HERRYMAN,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-974,11966897,11034,06/11/2015,06/10/2017,Assisted Living Facility,MIRAMAR SENIOR LIVING IV  INC.,14934 SW 32ND TER,,MIAMI,FL,33185-3998,Miami-Dade,(305) 305-1275,14934 SW 32ND TER,,MIAMI,FL,33185-3998,Miami-Dade,IN REVIEW,MIRAMAR SENIOR LIVING IV  INC.,03/02/2007,VINCENT J. HERRYMAN,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-975,11967002,11121,09/28/2015,09/27/2017,Assisted Living Facility,MIRAMAR SENIOR LIVING V,5722 SW 165 COURT,,MIAMI,FL,33185,Miami-Dade,(305) 305-1275,5722 SW 165 COURT,,MIAMI,FL,33185,Miami-Dade,LICENSED,MIRAMAR SENIOR LIVING V  INC.,09/28/2007,GLADYS HERRYMAN,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-976,11967003,11120,09/28/2015,09/27/2017,Assisted Living Facility,MIRAMAR SENIOR LIVING VI,15364 SW 10TH ST,,MIAMI,FL,33194-2683,Miami-Dade,(786) 899-0343,15364 SW 10TH ST,,MIAMI,FL,33194-2683,Miami-Dade,LICENSED,MIRAMAR SENIOR LIVING VI  INC.,09/28/2007,BARBARA ALMIROLA,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-977,11967692,11693,11/16/2015,11/15/2017,Assisted Living Facility,MIRELLA'S ASSISTED LIVING  LLC,3003 W BEACH ST,,TAMPA,FL,33607-2928,Hillsborough,(813) 500-3508,3003 W BEACH ST,,TAMPA,FL,33607-2928,Hillsborough,LICENSED,MIRELLA'S ASSISTED LIVING LLC,08/31/2009,MIRELLA RUBIO,8,For-Profit,
USA-FL-62-All-62-AssistedLiving-978,11967382,11421,09/08/2016,09/07/2018,Assisted Living Facility,MIS ABUELOS HOME CARE CORP,8422 WOODLAKE DRIVE,,TAMPA,FL,33615,Hillsborough,(813) 784-0328,8422 WOODLAKE DRIVE,,TAMPA,FL,33615,Hillsborough,LICENSED,MIS ABUELOS HOME CARE CORP,07/14/2008,DAGOBERTO MEDINA,6,For-Profit,www.misabueloshomecare.com
USA-FL-62-All-62-AssistedLiving-979,11967831,11808,05/14/2016,05/13/2018,Assisted Living Facility,MISSION OAKS,10780 N US HWY 301,,OXFORD,FL,34484,Sumter,(352) 330-3900,10780 N US HWY 301,,OXFORD,FL,34484,Sumter,LICENSED,MISSION OAKS SENIOR LIVING  LLC,03/03/2010,CHERYL COURTRIGHT,108,For-Profit,www.missionoaks.net
USA-FL-62-All-62-AssistedLiving-980,11967424,11451,10/10/2016,10/09/2018,Assisted Living Facility,MISTER AMADEO'S RETIREMENT HOME INC,3625 NW 12TH TER,,MIAMI,FL,33125-2847,Miami-Dade,(305) 631-0574,3625 NW 12TH TER,,MIAMI,FL,33125-2847,Miami-Dade,LICENSED,MISTER AMADEO'S RETIREMENT HOME INC,08/18/2008,DULCE DE ARMAS,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-981,11932407,8031,,12/31/2017,Assisted Living Facility,MISTY MEADOWS,103 NW 298TH STREET,,NEWBERRY,FL,32669,Alachua,(352) 472-2820,103 NW 298TH STREET,,NEWBERRY,FL,32669,Alachua,LICENSED,LATONYA L. GREENLEE,01/01/2014,LATONYA L. GREENLEE,11,For-Profit,www.mistymeadowshome.com
USA-FL-62-All-62-AssistedLiving-982,11966263,10484,01/31/2016,01/30/2018,Assisted Living Facility,MM ASSISTED LIVING FACILITY  INC.,113 NE 7TH STREET,,POMPANO BEACH,FL,33060,Broward,(954) 946-9699,113 NE 7TH STREET,,POMPANO BEACH,FL,33060,Broward,LICENSED,MM ASSISTED LIVING FACILITY  INC.,01/31/2006,MALGORZATA URLIK BICKERS,38,For-Profit,
USA-FL-62-All-62-AssistedLiving-983,11965358,9698,02/18/2016,10/28/2017,Assisted Living Facility,MOLINA'S ADULT CARE,9830 SW 12TH TER,,MIAMI,FL,33174-2912,Miami-Dade,(305) 221-1733,9830 SW 12TH TER,,MIAMI,FL,33174-2912,Miami-Dade,IN LITIGATION,MOLINA'S ADULT CARE,10/29/1999,BELKIS MOLINA,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-984,11967210,11266,02/17/2017,02/16/2019,Assisted Living Facility,MOM & DAUGHTER HOME CARE ALF  INC,9640 SW 161 PLACE,,MIAMI,FL,33196,Miami-Dade,(305) 385-2927,9640 SW 161 PLACE,,MIAMI,FL,33196,Miami-Dade,LICENSED,MOM AND DAUGHTER HOME CARE ALF INC.,12/17/2010,MAIRIM PEREZ,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-985,11966322,10556,08/22/2015,08/21/2017,Assisted Living Facility,MOM EXCELLENT ALF LLC,8905 NW 120TH TER,,HIALEAH GDNS,FL,33018-4166,Miami-Dade,(305) 698-6067,8905 NW 120TH TER,,HIALEAH GDNS,FL,33018-4166,Miami-Dade,IN REVIEW,MOM EXCELLENT ALF  LLC,08/22/2011,FREDY CRUZ,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-986,11968298,12195,09/18/2017,05/30/2018,Assisted Living Facility,MONASTERY OAKS  LLC,1801 MONASTERY RD,,ORANGE CITY,FL,32763,Volusia,(386) 456-0049,1801 MONASTERY RD,,ORANGE CITY,FL,32763,Volusia,LICENSED,MONASTERY OAKS  LLC,04/05/2012,JERRY CUTRONA,12,For-Profit,Monasteryoaks.com
USA-FL-62-All-62-AssistedLiving-987,11969145,12980,03/08/2017,03/07/2019,Assisted Living Facility,MONHER ALF CORP,10395 SW 87TH AVE,,MIAMI,FL,33176,Miami-Dade,(786) 512-1659,10395 SW 87TH AVE,,MIAMI,FL,33176,Miami-Dade,LICENSED,MONHER ALF CORP,12/19/2016,HERNAN ELSO,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-988,11967638,11687,11/03/2015,11/02/2017,Assisted Living Facility,MONROE MANOR,1526 MONROE STREET,,DELAND,FL,32720,Volusia,(386) 738-5700,1526 MONROE STREET,,DELAND,FL,32720,Volusia,LICENSED,YVETTE IRIZARRY,06/11/2009,JINELLYS FIGUEROA,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-989,11968523,12416,03/03/2016,09/20/2017,Assisted Living Facility,MONTANO ASSISTED LIVING FACILITY,5716 SOUTHERNVIEW DR,,ZEPHYRHILLS,FL,33541,Pasco,(813) 782-4482,8726 OLD COUNTRY RD 54,,NEW PORT RICHEY,FL,34653,Pasco,IN REVIEW,THE ARC NATURE COAST INC,09/21/2015,KATIE BROWN,6,Not-For-Profit,
USA-FL-62-All-62-AssistedLiving-990,11967487,11513,01/07/2015,01/06/2017,Assisted Living Facility,MONTE OLIVO ADULT CARE,1745 SW 86TH AVE,,MIAMI,FL,33155-1022,Miami-Dade,(305) 287-7518,1745 SW 86TH AVE,,MIAMI,FL,33155-1022,Miami-Dade,IN REVIEW,MONTE OLIVO ADULT CARE CORP.,11/03/2008,YUREILIS P CARRASCO- BLANCO,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-991,11968471,12364,05/29/2017,05/28/2019,Assisted Living Facility,MOON RIVER ALF LLC,2811 NW 88 ST,,MIAMI,FL,33147,Miami-Dade,(786) 558-9770,2811 NW 88 ST,,MIAMI,FL,33147,Miami-Dade,LICENSED,MOON RIVER ALF LLC,05/29/2013,BEVERLEY GRIFFITHS,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-992,11968761,12598,12/18/2016,12/17/2018,Assisted Living Facility,MOORE CARE ALF,1397 W 35TH ST,,WEST PALM BEACH,FL,33404,Palm Beach,(561) 840-1627,1397 W 35TH ST,,WEST PALM BEACH,FL,33404,Palm Beach,LICENSED,MOORE CARE ASSISTED LIVING FACILITY  LLC,11/12/2014,KEISHA DOUGLAS-MOORE,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-993,11968063,12054,08/26/2017,08/25/2019,Assisted Living Facility,MOORE CARE ASSISTED LIVING FACILITY  LLC,1291 W 32ND ST,,RIVIERA BEACH,FL,33404-3559,Palm Beach,(561) 840-1627,1291 W 32ND ST,,RIVIERA BEACH,FL,33404-3559,Palm Beach,LICENSED,MOORE CARE ASSISTED LIVING FACILITY  LLC,03/30/2011,KEISHA DOUGLAS-MOORE,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-994,11969209,13027,06/28/2017,06/27/2019,Assisted Living Facility,MOORINGS PARK OAKSTONE AT GREY OAKS,2355 RUE DU JARDIN,,NAPLES,FL,34105,Collier,(239) 919-1711,2355 RUE DU JARDIN,,NAPLES,FL,34105,Collier,LICENSED,THE MOORINGS  INCORPORATED,04/28/2017,IDILIA C L'ESPERANCE,80,For-Profit,
USA-FL-62-All-62-AssistedLiving-995,11968563,12455,01/06/2016,01/05/2018,Assisted Living Facility,MORNING BREEZE ASSISTED LIVING FACILITY,5940 NW 19TH COURT,,LAUDERHILL,FL,33313,Broward,(954) 882-6195,5940 NW 19TH COURT,,LAUDERHILL,FL,33313,Broward,LICENSED,MORNING BREEZE  INC.,09/03/2013,BEVERLY RAMNARINE,14,For-Profit,
USA-FL-62-All-62-AssistedLiving-996,11967930,11906,09/25/2016,09/24/2018,Assisted Living Facility,MORNINGSIDE ALF,2233 SE MORNINGSIDE BLVD,,PORT SAINT LUCIE,FL,34952,St. Lucie,(772) 335-0050,2233 SE  MORNINGSIDE BLVD,,PORT SAINT LUCIE,FL,34952,St. Lucie,LICENSED,MARZTAL  INC,04/17/2012,BENELDENA CHAMBERS,8,For-Profit,
USA-FL-62-All-62-AssistedLiving-997,11966094,10361,09/15/2015,09/14/2017,Assisted Living Facility,MORNINGSIDE MANOR & VILLA ADULT CARE CORP.,200 SOUTH DRIVE,,MIAMI SPRINGS,FL,33166,Miami-Dade,(786) 925-6021,200 SOUTH DRIVE,,MIAMI SPRINGS,FL,33166,Miami-Dade,IN REVIEW,MORNINGSIDE MANOR & VILLA ADULT CARE CORP.,09/15/2009,LISA PARRA,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-998,11968848,12684,06/05/2017,06/04/2019,Assisted Living Facility,MORSELIFE MEMORY CARE RESIDENCE,4847 FRED GLADSTONE DR,,WEST PALM BEACH,FL,33417,Palm Beach,(561) 471-5111,4847 FRED GLADSTONE DR,,WEST PALM BEACH,FL,33417,Palm Beach,LICENSED,JOSEPH L. MORSE HEALTH CENTER  INC.  THE,05/15/2015,STEPHANIE FRAZIER,58,Not-For-Profit,www.morselife.org
USA-FL-62-All-62-AssistedLiving-999,11966227,10461,06/23/2016,06/22/2018,Assisted Living Facility,MOTHER'S YEARS INC.,5454 SW 145TH AVE,,MIAMI,FL,33175-5736,Miami-Dade,(305) 551-3160,5454 SW 145TH AVE,,MIAMI,FL,33175-5736,Miami-Dade,LICENSED,MOTHER'S YEARS INC,06/23/2008,AMALIA MARTINEZ,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-1000,11953245,5787,05/15/2016,05/14/2018,Assisted Living Facility,MOUNT SINAI HOME CARE,21201 NE 13TH PL,,MIAMI,FL,33179-1323,Miami-Dade,(305) 652-8152,21201 NE 13TH PL,,MIAMI,FL,33179-1323,Miami-Dade,LICENSED,PEREZ HOME CARE CORP.,05/15/1998,BLANCA PEREZ,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-1001,11967585,11641,08/21/2016,08/20/2018,Assisted Living Facility,MP DIVERSIFIED SERVICES CORP,311 SW 71ST AVE,,MIAMI,FL,33144-2619,Miami-Dade,(305) 264-3959,311 SW 71ST AVE,,MIAMI,FL,33144-2619,Miami-Dade,LICENSED,MP DIVERSIFIED SERVICES CORP,05/10/2012,MAYRA PINO,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-1002,11910635,5349,06/02/2017,06/01/2019,Assisted Living Facility,MRM BOARDING HOME,6035 72ND AVE N,,PINELLAS PARK,FL,33781-4143,Pinellas,(727) 546-4739,6035 72ND AVE N,,PINELLAS PARK,FL,33781-4143,Pinellas,LICENSED,ANGELITA ENRIQUEZ,03/18/2005,ANGELITA ENRIQUEZ,8,For-Profit,
USA-FL-62-All-62-AssistedLiving-1003,11964895,9397,01/01/2016,12/31/2017,Assisted Living Facility,MURRAY MANOR OF TAMPA  INC.,13106 N 53RD ST,,TEMPLE TERR,FL,33617-1210,Hillsborough,(813) 984-7766,13106 N 53RD ST,,TEMPLE TERR,FL,33617-1210,Hillsborough,LICENSED,MURRAY MANOR OF TAMPA INC.,01/01/2000,ELAINE INNISS,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-1004,11969180,13051,08/25/2017,08/23/2019,Assisted Living Facility,MY DREAM ALF LLC,55 NE 193RD TERR,,MIAMI,FL,33179,Miami-Dade,(786) 613-7117,55 NE 193RD TERR,,MIAMI,FL,33179,Miami-Dade,LICENSED,MY DREAM ALF  LLC,02/23/2017,NATIESHA M STEWART REISNER,5,For-Profit,
USA-FL-62-All-62-AssistedLiving-1005,11964385,9078,10/30/2015,10/29/2017,Assisted Living Facility,MY FAMILY HOME,662 W 50TH ST,,HIALEAH,FL,33012-3611,Miami-Dade,(305) 557-2731,662 W 50TH ST,,HIALEAH,FL,33012-3611,Miami-Dade,IN LITIGATION,HOME MY FAMILY  INC.,04/01/2002,CARLOS DIAZ-PELAEZ,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-1006,11953385,8388,10/27/2015,10/26/2017,Assisted Living Facility,MY GRANDFATHER HOME CARE,3042 SW 134TH PL,,MIAMI,FL,33175-7195,Miami-Dade,(305) 551-7278,3042 SW 134TH PL,,MIAMI,FL,33175-7195,Miami-Dade,LICENSED,DAISY'S HEALTH CARE INC,04/13/2005,MIGDALLA LOPEZ,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-1007,11953319,8570,10/05/2015,12/13/2015,Assisted Living Facility,MY HOME ALF  INC.,290 NW 188TH STREET,,MIAMI,FL,33169,Miami-Dade,(305) 999-9986,290 NW 188TH STREET,,MIAMI,FL,33169,Miami-Dade,IN LITIGATION,MY HOME ALF  INC.,12/13/2005,MICHAEL WALTERS,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-1008,11968382,12272,10/22/2016,10/21/2018,Assisted Living Facility,MY LIVING CARE INC,1305 SE 7TH ST,,HOMESTEAD,FL,33033,Miami-Dade,(305) 246-9556,1305 SE 7TH ST,,HOMESTEAD,FL,33033-5084,Miami-Dade,LICENSED,MY LIVING CARE INC,08/28/2012,LOURDES GONZALEZ,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-1009,11968789,12640,05/27/2016,03/31/2018,Assisted Living Facility,MY MOM'S HOME ALF LLC,9003 W CLUSTER AVE,,TAMPA,FL,33615,Hillsborough,(813) 398-4428,9003 W CLUSTER AVE,,TAMPA,FL,33615,Hillsborough,LICENSED,MY MOM'S HOME ALF LLC,04/01/2016,KIRENIA RODRIGUEZ,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-1010,11967152,11290,07/01/2017,12/30/2017,Assisted Living Facility,MY MOM'S HOME ALF WEST TAMPA LLC,3204 WEST LEROY STREET,,TAMPA,FL,33607,Hillsborough,(813) 872-6806,3204 WEST LEROY STREET,,TAMPA,FL,33607,Hillsborough,LICENSED,MY MOM'S HOME ALF WEST TAMPA LLC,05/01/2017,KIRENIA RODRIGUEZ,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-1011,11967061,11164,03/23/2015,03/22/2017,Assisted Living Facility,MY NEW HOME ALF I  INC,7151 SW 42ND ST,,MIAMI,FL,33155-4603,Miami-Dade,(786) 636-5544,7151 SW 42ND ST,,MIAMI,FL,33155-4603,Miami-Dade,IN REVIEW,MY NEW HOME ALF I  INC,03/26/2015,XIOMARA COSTA,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-1012,11968605,12493,04/17/2016,04/16/2018,Assisted Living Facility,MY NEW OASIS LLC,2640 SW 32ND CT,,MIAMI,FL,33133-2804,Miami-Dade,(305) 202-3607,2640 SW 32ND CT,,MIAMI,FL,33133-2804,Miami-Dade,LICENSED,MY NEW OASIS LLC,01/16/2014,GUILLERMO SOMEILLAN,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-1013,11943057,8528,11/08/2015,11/07/2017,Assisted Living Facility,MY SWEET HOME,11312 SW 203 TERRACE,,MIAMI,FL,33189,Miami-Dade,(305) 251-1119,11312 SW 203 TERRACE,,MIAMI,FL,33189,Miami-Dade,LICENSED,MY SWEET HOME  INC.,10/05/1994,MARIA CASTELLANOS,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-1014,11966724,10875,08/05/2015,08/15/2016,Assisted Living Facility,MY SWEET HOME II  INC,214 NW 120TH AVE,,MIAMI,FL,33182-1316,Miami-Dade,(786) 618-9265,214 NW 120TH AVE,,MIAMI,FL,33182-1316,Miami-Dade,IN REVIEW,MY SWEET HOME II  INC,06/01/2006,NURIA GARCIA,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-1015,11969000,12842,06/01/2016,05/31/2018,Assisted Living Facility,MYP SENDERO DE FE HOME CARE  INC,8324 SW 157TH PLACE,,MIAMI,FL,33193,Miami-Dade,(305) 382-5106,8324 SW 157TH PLACE,,MIAMI,FL,33193,Miami-Dade,LICENSED,MYP SENDERO DE FE HOME CARE  INC,03/08/2016,MILAIDA GONZALEZ,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-1016,11968046,12117,01/04/2016,01/03/2018,Assisted Living Facility,MYRTICE ANGELS SENIOR HOME CARE LLC,2570 VERNON STREET,,JACKSONVILLE,FL,32209,Duval,(904) 355-9737,2570 VERNON STREET,,JACKSONVILLE,FL,32209,Duval,LICENSED,MYRTICE ANGELS SENIOR HOME CARE LLC.,02/24/2011,LAFETA L COLEMAN,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-1017,11967876,11891,10/06/2016,10/05/2018,Assisted Living Facility,MYRTLE'S RETIREMENT HOME INC,50 NW 184 TERR,,MIAMI,FL,33169,Miami-Dade,(305) 653-4436,50 NW 184 TERR,,MIAMI,FL,33169,Miami-Dade,LICENSED,MYRTLE'S RETIREMENT HOME  INC.,05/05/2010,CHEYANNE WILLIAMS,6,Not-For-Profit,myrtlesuckie@yahoo.com
USA-FL-62-All-62-AssistedLiving-1018,11968742,12592,12/04/2016,12/03/2018,Assisted Living Facility,NAMI HOME 2 INC,11120 SW 10 TH ST,,PEMBROKE PINES,FL,33025,Broward,(786) 237-8325,11120 SW 10 TH ST,,PEMBROKE PINES,FL,33025,Broward,LICENSED,NAMI HOME 2 INC,10/06/2014,NAMIVIAN MORALES,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-1019,11967526,11564,04/14/2017,04/13/2019,Assisted Living Facility,NAMI HOME  INC.,19380 SW 16TH ST,,PEMBROKE PNES,FL,33029-6138,Broward,(954) 430-6296,20362 NW 43RD CT,,CAROL CITY,FL,33055-1205,Miami-Dade,LICENSED,NAMI HOME  INC.,01/22/2009,NAMIVIAN MORALES,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-1020,11968492,12374,07/08/2015,07/07/2017,Assisted Living Facility,NANCY DENGLER HOUSE  THE,2089 69TH AVE,,JENNINGS,FL,32053,Hamilton,(386) 938-3295,PO BOX 180,,JENNINGS,FL,32053,Hamilton,IN REVIEW,HIDDEN OAKS ALF  INC.,04/19/2013,WANDA LAW,12,For-Profit,
USA-FL-62-All-62-AssistedLiving-1021,11910603,7642,05/12/2016,05/11/2018,Assisted Living Facility,NANCY LEE'S MANOR,3461 64TH STREET NORTH,,SAINT PETERSBURG,FL,33710,Pinellas,(727) 347-2979,3461 64TH STREET NORTH,,SAINT PETERSBURG,FL,33710,Pinellas,LICENSED,NANCY LEE ENTERPRISES INC,04/12/2000,NANCY LEE BOHLEN,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-1022,11966864,11012,05/01/2017,04/30/2019,Assisted Living Facility,NANCY'S ADULT FAMILY CARE ALF INC,7660 NW 12TH CT,,PLANTATION,FL,33322-4702,Broward,(954) 476-1181,7660 NW 12TH CT,,PLANTATION,FL,33322-4702,Broward,LICENSED,NANCY'S ADULT FAMILY CARE ALF  INC.,01/16/2007,NANETTE ANTOINETTE SMITH-SIMPSON,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-1023,11969125,13014,05/31/2017,05/30/2019,Assisted Living Facility,NAPLES LITTLE HOUSE INC,4231 14 AVE SE,,NAPLES,FL,34117,Collier,(239) 304-1338,4231 14 AVE SE,,NAPLES,FL,34117,Collier,LICENSED,Naples Little House Inc,05/31/2017,LESTER M FERNANDEZ,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-1024,11966967,11084,08/13/2015,08/12/2017,Assisted Living Facility,NATALIA ALF INC,2118 SW 151 PLACE,,MIAMI,FL,33185,Miami-Dade,(305) 226-8001,2118 SW 151 PLACE,,MIAMI,FL,33185,Miami-Dade,IN REVIEW,NATALIA ALF INC.,05/18/2007,NATALIA VIGOA,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-1025,11969069,12926,11/07/2016,11/06/2018,Assisted Living Facility,NATIONAL CHURCH RESIDENCES OF BRADENTON FL INC,3229 19TH ST W,,BRADENTON,FL,34205,Manatee,(941) 797-7748,3229 19TH ST W,,BRADENTON,FL,34205,Manatee,LICENSED,NATIONAL CHURCH OF BRADENTON  FLORIDA  INC,07/19/2016,PENNY SMITH,80,Not-For-Profit,
USA-FL-62-All-62-AssistedLiving-1026,11968550,12437,05/26/2017,11/07/2017,Assisted Living Facility,NELISHA FAMILY HOME LLC,3871 SW RAMSPECK ST,,PORT ST LUCIE,FL,34953-5381,St. Lucie,(772) 340-4671,3871 SW RAMSPECK ST,,PORT ST LUCIE,FL,34953-5381,St. Lucie,LICENSED,NELISHA FAMILY HOME LLC,08/19/2013,MONICA W BROWN,6,For-Profit,
USA-FL-62-All-62-AssistedLiving-1027,11968831,12692,06/26/2017,06/25/2019,Assisted Living Facility,NELISHA FAMILY HOME LLC II,1243 SW FOX CT,,PORT SAINT LUCIE,FL,34953,St. Lucie,(772) 207-7887,1243 SW FOX CT,,PORT ST LUCIE,FL,34953,St. Lucie,LICENSED,NELISHA FAMILY HOME LLC,04/09/2015,MONICA W BROWN,5,For-Profit,nelishafamilyhome.com
USA-FL-62-All-62-AssistedLiving-1028,11969196,13028,06/28/2017,06/27/2019,Assisted Living Facility,NENA'S ON THE LAKE  LLC,8140 NW 47TH CT,,LAUDERHILL,FL,33351,Broward,(954) 554-6278,8140 NW 47TH CT,,LAUDERHILL,FL,33351,Broward,LICENSED,Nena's on the Lake  LLC,04/04/2017,MICHELLE S BORELAND,6,For-Profit,
